"UniqueID","Probability1"
12053,0.335616438356164
12054,0.21484375
12055,0.907749077490775
12056,0.907749077490775
12057,0.21484375
12058,0.664429530201342
12059,0.335616438356164
12060,0.21484375
12061,0.907749077490775
12062,0.907749077490775
12063,0.335616438356164
12064,0.664429530201342
12065,0.907749077490775
12066,0.664429530201342
12067,0.907749077490775
12068,0.907749077490775
12069,0.21484375
12070,0.21484375
12071,0.21484375
12072,0.907749077490775
12073,0.907749077490775
12074,0.664429530201342
12075,0.664429530201342
12076,0.907749077490775
12077,0.21484375
12078,0.21484375
12079,0.335616438356164
12080,0.664429530201342
12081,0.664429530201342
12082,0.907749077490775
12083,0.907749077490775
12084,0.907749077490775
12085,0.21484375
12086,0.21484375
12087,0.907749077490775
12088,0.21484375
12089,0.907749077490775
12090,0.907749077490775
12091,0.907749077490775
12092,0.335616438356164
12093,0.335616438356164
12094,0.907749077490775
12095,0.21484375
12096,0.21484375
12097,0.907749077490775
12098,0.21484375
12099,0.335616438356164
12100,0.21484375
12101,0.21484375
12102,0.907749077490775
12103,0.21484375
12104,0.21484375
12105,0.907749077490775
12106,0.21484375
12107,0.907749077490775
12108,0.664429530201342
12109,0.21484375
12110,0.21484375
12111,0.664429530201342
12112,0.664429530201342
12113,0.664429530201342
12114,0.907749077490775
12115,0.335616438356164
12116,0.907749077490775
12117,0.335616438356164
12118,0.907749077490775
12119,0.21484375
12120,0.21484375
12121,0.907749077490775
12122,0.664429530201342
12123,0.907749077490775
12124,0.907749077490775
12125,0.907749077490775
12126,0.907749077490775
12127,0.664429530201342
12128,0.21484375
12129,0.907749077490775
12130,0.907749077490775
12131,0.21484375
12132,0.335616438356164
12133,0.21484375
12134,0.907749077490775
12135,0.21484375
12136,0.907749077490775
12137,0.21484375
12138,0.335616438356164
12139,0.907749077490775
12140,0.907749077490775
12141,0.335616438356164
12142,0.21484375
12143,0.21484375
12144,0.21484375
12145,0.907749077490775
12146,0.907749077490775
12147,0.907749077490775
12148,0.21484375
12149,0.907749077490775
12150,0.21484375
12151,0.907749077490775
12152,0.907749077490775
12153,0.21484375
12154,0.335616438356164
12155,0.335616438356164
12156,0.907749077490775
12157,0.907749077490775
12158,0.21484375
12159,0.21484375
12160,0.907749077490775
12161,0.907749077490775
12162,0.664429530201342
12163,0.335616438356164
12164,0.21484375
12165,0.21484375
12166,0.907749077490775
12167,0.664429530201342
12168,0.907749077490775
12169,0.907749077490775
12170,0.21484375
12171,0.21484375
12172,0.907749077490775
12173,0.907749077490775
12174,0.664429530201342
12175,0.21484375
12176,0.21484375
12177,0.907749077490775
12178,0.21484375
12179,0.21484375
12180,0.335616438356164
12181,0.907749077490775
12182,0.664429530201342
12183,0.335616438356164
12184,0.21484375
12185,0.335616438356164
12186,0.664429530201342
12187,0.664429530201342
12188,0.335616438356164
12189,0.335616438356164
12190,0.907749077490775
12191,0.664429530201342
12192,0.664429530201342
12193,0.21484375
12194,0.21484375
12195,0.21484375
12196,0.907749077490775
12197,0.21484375
12198,0.21484375
12199,0.664429530201342
12200,0.907749077490775
12201,0.907749077490775
12202,0.21484375
12203,0.664429530201342
12204,0.335616438356164
12205,0.907749077490775
12206,0.664429530201342
12207,0.21484375
12208,0.664429530201342
12209,0.664429530201342
12210,0.21484375
12211,0.21484375
12212,0.664429530201342
12213,0.907749077490775
12214,0.335616438356164
12215,0.907749077490775
12216,0.21484375
12217,0.335616438356164
12218,0.21484375
12219,0.335616438356164
12220,0.21484375
12221,0.907749077490775
12222,0.21484375
12223,0.21484375
12224,0.664429530201342
12225,0.21484375
12226,0.335616438356164
12227,0.907749077490775
12228,0.664429530201342
12229,0.907749077490775
12230,0.335616438356164
12231,0.907749077490775
12232,0.907749077490775
12233,0.21484375
12234,0.907749077490775
12235,0.21484375
12236,0.907749077490775
12237,0.907749077490775
12238,0.21484375
12239,0.664429530201342
12240,0.907749077490775
12241,0.335616438356164
12242,0.21484375
12243,0.21484375
12244,0.907749077490775
12245,0.907749077490775
12246,0.21484375
12247,0.21484375
12248,0.907749077490775
12249,0.664429530201342
12250,0.21484375
12251,0.21484375
12252,0.335616438356164
12253,0.335616438356164
12254,0.907749077490775
12255,0.21484375
12256,0.21484375
12257,0.664429530201342
12258,0.21484375
12259,0.21484375
12260,0.907749077490775
12261,0.335616438356164
12262,0.21484375
12263,0.907749077490775
12264,0.907749077490775
12265,0.907749077490775
12266,0.21484375
12267,0.21484375
12268,0.335616438356164
12269,0.21484375
12270,0.664429530201342
12271,0.907749077490775
12272,0.664429530201342
12273,0.335616438356164
12274,0.335616438356164
12275,0.335616438356164
12276,0.21484375
12277,0.21484375
12278,0.664429530201342
12279,0.21484375
12280,0.335616438356164
12281,0.21484375
12282,0.21484375
12283,0.335616438356164
12284,0.21484375
12285,0.335616438356164
12286,0.664429530201342
12287,0.21484375
12288,0.21484375
12289,0.664429530201342
12290,0.21484375
12291,0.664429530201342
12292,0.21484375
12293,0.21484375
12294,0.21484375
12295,0.21484375
12296,0.21484375
12297,0.335616438356164
12298,0.21484375
12299,0.21484375
12300,0.21484375
12301,0.21484375
12302,0.21484375
12303,0.335616438356164
12304,0.21484375
12305,0.907749077490775
12306,0.21484375
12307,0.21484375
12308,0.907749077490775
12309,0.21484375
12310,0.907749077490775
12311,0.21484375
12312,0.21484375
12313,0.21484375
12314,0.21484375
12315,0.335616438356164
12316,0.335616438356164
12317,0.21484375
12318,0.21484375
12319,0.21484375
12320,0.21484375
12321,0.21484375
12322,0.907749077490775
12323,0.21484375
12324,0.907749077490775
12325,0.21484375
12326,0.21484375
12327,0.21484375
12328,0.21484375
12329,0.21484375
12330,0.21484375
12331,0.664429530201342
12332,0.907749077490775
12333,0.21484375
12334,0.21484375
12335,0.21484375
12336,0.21484375
12337,0.21484375
12338,0.21484375
12339,0.664429530201342
12340,0.907749077490775
12341,0.21484375
12342,0.21484375
12343,0.21484375
12344,0.664429530201342
12345,0.21484375
12346,0.664429530201342
12347,0.21484375
12348,0.907749077490775
12349,0.21484375
12350,0.21484375
12351,0.21484375
12352,0.664429530201342
12353,0.907749077490775
12354,0.907749077490775
12355,0.21484375
12356,0.21484375
12357,0.335616438356164
12358,0.21484375
12359,0.21484375
12360,0.21484375
12361,0.664429530201342
12362,0.21484375
12363,0.21484375
12364,0.664429530201342
12365,0.21484375
12366,0.907749077490775
12367,0.335616438356164
12368,0.21484375
12369,0.21484375
12370,0.21484375
12371,0.21484375
12372,0.21484375
12373,0.21484375
12374,0.907749077490775
12375,0.21484375
12376,0.21484375
12377,0.21484375
12378,0.664429530201342
12379,0.21484375
12380,0.21484375
12381,0.21484375
12382,0.21484375
12383,0.21484375
12384,0.21484375
12385,0.21484375
12386,0.21484375
12387,0.21484375
12388,0.335616438356164
12389,0.21484375
12390,0.21484375
12391,0.664429530201342
12392,0.907749077490775
12393,0.21484375
12394,0.21484375
12395,0.21484375
12396,0.21484375
12397,0.21484375
12398,0.21484375
12399,0.21484375
12400,0.21484375
12401,0.21484375
12402,0.21484375
12403,0.907749077490775
12404,0.21484375
12405,0.21484375
12406,0.907749077490775
12407,0.21484375
12408,0.21484375
12409,0.21484375
12410,0.21484375
12411,0.21484375
12412,0.21484375
12413,0.907749077490775
12414,0.21484375
12415,0.664429530201342
12416,0.21484375
12417,0.21484375
12418,0.21484375
12419,0.21484375
12420,0.21484375
12421,0.21484375
12422,0.21484375
12423,0.21484375
12424,0.21484375
12425,0.21484375
12426,0.21484375
12427,0.21484375
12428,0.21484375
12429,0.335616438356164
12430,0.21484375
12431,0.21484375
12432,0.907749077490775
12433,0.21484375
12434,0.21484375
12435,0.335616438356164
12436,0.21484375
12437,0.21484375
12438,0.21484375
12439,0.21484375
12440,0.21484375
12441,0.21484375
12442,0.21484375
12443,0.21484375
12444,0.21484375
12445,0.21484375
12446,0.21484375
12447,0.907749077490775
12448,0.907749077490775
12449,0.21484375
12450,0.21484375
12451,0.21484375
12452,0.21484375
12453,0.21484375
12454,0.21484375
12455,0.21484375
12456,0.907749077490775
12457,0.21484375
12458,0.21484375
12459,0.21484375
12460,0.21484375
12461,0.907749077490775
12462,0.21484375
12463,0.335616438356164
12464,0.21484375
12465,0.21484375
12466,0.21484375
12467,0.907749077490775
12468,0.21484375
12469,0.21484375
12470,0.664429530201342
12471,0.907749077490775
12472,0.21484375
12473,0.21484375
12474,0.21484375
12475,0.21484375
12476,0.21484375
12477,0.21484375
12478,0.21484375
12479,0.21484375
12480,0.21484375
12481,0.21484375
12482,0.21484375
12483,0.21484375
12484,0.335616438356164
12485,0.21484375
12486,0.664429530201342
12487,0.907749077490775
12488,0.21484375
12489,0.21484375
12490,0.664429530201342
12491,0.907749077490775
12492,0.664429530201342
12493,0.907749077490775
12494,0.21484375
12495,0.21484375
12496,0.335616438356164
12497,0.664429530201342
12498,0.907749077490775
12499,0.335616438356164
12500,0.335616438356164
12501,0.664429530201342
12502,0.335616438356164
12503,0.664429530201342
12504,0.664429530201342
12505,0.21484375
12506,0.335616438356164
12507,0.907749077490775
12508,0.335616438356164
12509,0.335616438356164
12510,0.21484375
12511,0.21484375
12512,0.21484375
12513,0.21484375
12514,0.21484375
12515,0.21484375
12516,0.21484375
12517,0.21484375
12518,0.21484375
12519,0.21484375
12520,0.21484375
12521,0.21484375
12522,0.21484375
12523,0.21484375
12524,0.21484375
12525,0.21484375
12526,0.21484375
12527,0.21484375
12528,0.21484375
12529,0.21484375
12530,0.21484375
12531,0.21484375
12532,0.21484375
12533,0.21484375
12534,0.21484375
12535,0.21484375
12536,0.21484375
12537,0.21484375
12538,0.21484375
12539,0.21484375
12540,0.21484375
12541,0.21484375
12542,0.21484375
12543,0.21484375
12544,0.21484375
12545,0.21484375
12546,0.21484375
12547,0.21484375
12548,0.21484375
12549,0.21484375
12550,0.21484375
12551,0.907749077490775
12552,0.21484375
12553,0.21484375
12554,0.21484375
12555,0.907749077490775
12556,0.907749077490775
12557,0.21484375
12558,0.907749077490775
12559,0.907749077490775
12560,0.21484375
12561,0.21484375
12562,0.21484375
12563,0.907749077490775
12564,0.907749077490775
12565,0.21484375
12566,0.907749077490775
12567,0.907749077490775
12568,0.907749077490775
12569,0.907749077490775
12570,0.907749077490775
12571,0.907749077490775
12572,0.907749077490775
12573,0.907749077490775
12574,0.21484375
12575,0.907749077490775
12576,0.21484375
12577,0.907749077490775
12578,0.21484375
12579,0.907749077490775
12580,0.21484375
12581,0.907749077490775
12582,0.907749077490775
12583,0.21484375
12584,0.907749077490775
12585,0.907749077490775
12586,0.907749077490775
12587,0.907749077490775
12588,0.907749077490775
12589,0.335616438356164
12590,0.907749077490775
12591,0.907749077490775
12592,0.907749077490775
12593,0.21484375
12594,0.907749077490775
12595,0.907749077490775
12596,0.907749077490775
12597,0.907749077490775
12598,0.21484375
12599,0.907749077490775
12600,0.21484375
12601,0.907749077490775
12602,0.21484375
12603,0.21484375
12604,0.21484375
12605,0.907749077490775
12606,0.907749077490775
12607,0.21484375
12608,0.907749077490775
12609,0.907749077490775
12610,0.21484375
12611,0.907749077490775
12612,0.907749077490775
12613,0.21484375
12614,0.21484375
12615,0.21484375
12616,0.21484375
12617,0.21484375
12618,0.21484375
12619,0.907749077490775
12620,0.21484375
12621,0.907749077490775
12622,0.21484375
12623,0.907749077490775
12624,0.21484375
12625,0.21484375
12626,0.21484375
12627,0.21484375
12628,0.21484375
12629,0.21484375
12630,0.664429530201342
12631,0.21484375
12632,0.21484375
12633,0.21484375
12634,0.21484375
12635,0.907749077490775
12636,0.21484375
12637,0.21484375
12638,0.21484375
12639,0.907749077490775
12640,0.21484375
12641,0.21484375
12642,0.21484375
12643,0.907749077490775
12644,0.21484375
12645,0.21484375
12646,0.21484375
12647,0.21484375
12648,0.907749077490775
12649,0.907749077490775
12650,0.21484375
12651,0.21484375
12652,0.21484375
12653,0.907749077490775
12654,0.21484375
12655,0.21484375
12656,0.335616438356164
12657,0.21484375
12658,0.21484375
12659,0.21484375
