"UniqueID","Probability1"
11952,0.491709483018546
11953,0.491709483018546
11954,0.491709483018546
11955,0.642225034577458
11956,0.491709483018546
11957,0.283204477778718
11958,0.491709483018546
11959,0.519221482859259
11960,0.529686490474805
11961,0.482310641049343
11962,0.240875813200584
11963,0.491709483018546
11964,0.491709483018546
11965,0.618459192631953
11966,0.723880839058816
11967,0.491709483018546
11968,0.491709483018546
11969,0.491709483018546
11970,0.744925479474695
11971,0.491709483018546
11972,0.491709483018546
11973,0.491709483018546
11974,0.491709483018546
11975,0.463657221844957
11976,0.491709483018546
11977,0.39840881026807
11978,0.491709483018546
11979,0.491709483018546
11980,0.491709483018546
11981,0.491709483018546
11982,0.459792502856993
11983,0.491709483018546
11984,0.491709483018546
11985,0.491709483018546
11986,0.285912866127207
11987,0.491709483018546
11988,0.491709483018546
11989,0.491709483018546
11990,0.491709483018546
11991,0.491709483018546
11992,0.491709483018546
11993,0.305920478829703
11994,0.491709483018546
11995,0.491709483018546
11996,0.630444016853835
11997,0.491709483018546
11998,0.491709483018546
11999,0.491709483018546
12000,0.491709483018546
12001,0.51826574655011
12002,0.491709483018546
12003,0.191716961997737
12004,0.342984929282884
12005,0.491709483018546
12006,0.603089718569124
12007,0.491709483018546
12008,0.491709483018546
12009,0.381580018759098
12010,0.620031496623367
12011,0.491709483018546
12012,0.650697583496603
12013,0.376076542410641
12014,0.592626309515653
12015,0.51826574655011
12016,0.491709483018546
12017,0.491709483018546
12018,0.491709483018546
12019,0.491709483018546
12020,0.491709483018546
12021,0.491709483018546
12022,0.491709483018546
12023,0.491709483018546
12024,0.166187336478611
12025,0.617352245681048
12026,0.491709483018546
12027,0.491709483018546
12028,0.561538337908507
12029,0.409029970206063
12030,0.491709483018546
12031,0.111025374665825
12032,0.491709483018546
12033,0.491709483018546
12034,0.491709483018546
12035,0.0868170066090658
12036,0.477032840705294
12037,0.491709483018546
12038,0.0120646878538086
12039,0.491709483018546
12040,0.491709483018546
12041,0.491709483018546
12042,0.533966550654103
12043,0.491709483018546
12044,0.398352600958926
12045,0.491709483018546
12046,0.491709483018546
12047,0.491709483018546
12048,0.491709483018546
12049,0.491709483018546
12050,0.613970465581131
12051,0.491709483018546
12052,0.491709483018546
12053,0.491709483018546
12054,0.0349095681749512
12055,0.491709483018546
12056,0.491709483018546
12057,0.487064557976076
12058,0.691556154694411
12059,0.528368562122999
12060,0.491709483018546
12061,0.491709483018546
12062,0.491709483018546
12063,0.753024513924608
12064,0.491709483018546
12065,0.491709483018546
12066,0.491709483018546
12067,0.491709483018546
12068,0.491709483018546
12069,0.491709483018546
12070,0.491709483018546
12071,0.509390852530106
12072,0.491709483018546
12073,0.491709483018546
12074,0.310654039893613
12075,0.491709483018546
12076,0.491709483018546
12077,0.178491136413588
12078,0.684267133905054
12079,0.491709483018546
12080,0.387674818538658
12081,0.491709483018546
12082,0.491709483018546
12083,0.835410901226374
12084,0.637759771880875
12085,0.491709483018546
12086,0.509390852530106
12087,0.256694261303682
12088,0.11488211377116
12089,0.271862892886425
12090,0.622212352675972
12091,0.573803108203237
12092,0.491709483018546
12093,0.67402100324448
12094,0.491709483018546
12095,0.625930185024652
12096,0.491709483018546
12097,0.391173178386454
12098,0.247542497545307
12099,0.491709483018546
12100,0.11488211377116
12101,0.684267133905054
12102,0.491709483018546
12103,0.448582074408784
12104,0.491709483018546
12105,0.491709483018546
12106,0.30049276513957
12107,0.491709483018546
12108,0.491709483018546
12109,0.254668599153604
12110,0.265438336388019
12111,0.491709483018546
12112,0.491709483018546
12113,0.491709483018546
12114,0.491709483018546
12115,0.491709483018546
12116,0.491709483018546
12117,0.491709483018546
12118,0.491709483018546
12119,0.491709483018546
12120,0.618149562490153
12121,0.265438336388019
12122,0.491709483018546
12123,0.491709483018546
12124,0.426349153751948
12125,0.491709483018546
12126,0.491709483018546
12127,0.491709483018546
12128,0.491709483018546
12129,0.491709483018546
12130,0.308930623064856
12131,0.308966685307512
12132,0.158887237435482
12133,0.775251752422758
12134,0.644389064723694
12135,0.491709483018546
12136,0.866429816003178
12137,0.464241019820829
12138,0.491709483018546
12139,0.491709483018546
12140,0.283940243031634
12141,0.49018798612265
12142,0.491709483018546
12143,0.491709483018546
12144,0.491709483018546
12145,0.491709483018546
12146,0.656138500017229
12147,0.438265420395985
12148,0.525569774483554
12149,0.330369373744974
12150,0.491709483018546
12151,0.491709483018546
12152,0.865951197673262
12153,0.191583514747862
12154,0.247317103248061
12155,0.600078675305897
12156,0.513231257418482
12157,0.491709483018546
12158,0.650183207143959
12159,0.0485202314608886
12160,0.491709483018546
12161,0.491709483018546
12162,0.491709483018546
12163,0.777880165541587
12164,0.482956680715655
12165,0.388173335815873
12166,0.491709483018546
12167,0.491709483018546
12168,0.491709483018546
12169,0.869882866673585
12170,0.204591096298446
12171,0.149891248150179
12172,0.865951197673262
12173,0.305882052255452
12174,0.491709483018546
12175,0.491709483018546
12176,0.415428590557348
12177,0.491709483018546
12178,0.219364822978542
12179,0.491709483018546
12180,0.491709483018546
12181,0.457296129414396
12182,0.491709483018546
12183,0.491709483018546
12184,0.482956680715655
12185,0.248188465023394
12186,0.4144431690652
12187,0.491709483018546
12188,0.491709483018546
12189,0.491709483018546
12190,0.491709483018546
12191,0.491709483018546
12192,0.444709713191054
12193,0.491709483018546
12194,0.491709483018546
12195,0.244619944479396
12196,0.491709483018546
12197,0.315791108462577
12198,0.179830787521506
12199,0.491709483018546
12200,0.484437230373394
12201,0.491709483018546
12202,0.345680284739108
12203,0.491709483018546
12204,0.574990904125128
12205,0.428655088413944
12206,0.491709483018546
12207,0.480695422601439
12208,0.491709483018546
12209,0.384437784606651
12210,0.491709483018546
12211,0.368254157420299
12212,0.491709483018546
12213,0.865951197673262
12214,0.491709483018546
12215,0.633423799168632
12216,0.0213279902907482
12217,0.259177458316374
12218,0.491709483018546
12219,0.411085259082318
12220,0.232169247205488
12221,0.283940243031634
12222,0.491709483018546
12223,0.390278322951104
12224,0.60059051616173
12225,0.507359006872145
12226,0.491709483018546
12227,0.491709483018546
12228,0.491709483018546
12229,0.491709483018546
12230,0.491709483018546
12231,0.624468419707056
12232,0.559166464961896
12233,0.854844528589144
12234,0.491709483018546
12235,0.491709483018546
12236,0.577129221410795
12237,0.334153445591666
12238,0.491709483018546
12239,0.491709483018546
12240,0.606840526711175
12241,0.491709483018546
12242,0.491709483018546
12243,0.491709483018546
12244,0.491709483018546
12245,0.608809429248383
12246,0.49299857203969
12247,0.368254157420299
12248,0.489645268475527
12249,0.491709483018546
12250,0.368254157420299
12251,0.474199190807515
12252,0.491709483018546
12253,0.491709483018546
12254,0.462074679008056
12255,0.491709483018546
12256,0.437840864964874
12257,0.491709483018546
12258,0.315192484491008
12259,0.491709483018546
12260,0.498146744855279
12261,0.490877004079745
12262,0.491709483018546
12263,0.491709483018546
12264,0.491709483018546
12265,0.491709483018546
12266,0.491709483018546
12267,0.491709483018546
12268,0.491709483018546
12269,0.0484691601789179
12270,0.519221482859259
12271,0.491709483018546
12272,0.491709483018546
12273,0.361945122671006
12274,0.491709483018546
12275,0.491709483018546
12276,0.285573932303747
12277,0.491709483018546
12278,0.491709483018546
12279,0.491709483018546
12280,0.491709483018546
12281,0.294790795750469
12282,0.491709483018546
12283,0.491709483018546
12284,0.491709483018546
12285,0.491709483018546
12286,0.491709483018546
12287,0.489645268475527
12288,0.342527456852785
12289,0.491709483018546
12290,0.451116550928587
12291,0.420434637088496
12292,0.117048703573631
12293,0.491709483018546
12294,0.491709483018546
12295,0.540000676601895
12296,0.305247440755352
12297,0.491709483018546
12298,0.491709483018546
12299,0.491709483018546
12300,0.491709483018546
12301,0.0980368133264016
12302,0.491709483018546
12303,0.491709483018546
12304,0.491709483018546
12305,0.491709483018546
12306,0.491709483018546
12307,0.491709483018546
12308,0.305920478829703
12309,0.829158885358023
12310,0.491709483018546
12311,0.288085707613807
12312,0.549501029819076
12313,0.491709483018546
12314,0.491709483018546
12315,0.227671235891064
12316,0.150428586900386
12317,0.491709483018546
12318,0.500878966974646
12319,0.132696932860674
12320,0.491709483018546
12321,0.562003780204157
12322,0.491709483018546
12323,0.491709483018546
12324,0.491709483018546
12325,0.499342453557784
12326,0.202310310446972
12327,0.171013403020372
12328,0.491709483018546
12329,0.599062469823711
12330,0.491709483018546
12331,0.508536227600044
12332,0.491709483018546
12333,0.491709483018546
12334,0.491709483018546
12335,0.491709483018546
12336,0.252967129172053
12337,0.0980368133264016
12338,0.491709483018546
12339,0.367706907264885
12340,0.513118568512297
12341,0.216733340006869
12342,0.491709483018546
12343,0.491709483018546
12344,0.491709483018546
12345,0.468036712531591
12346,0.491709483018546
12347,0.149891248150179
12348,0.223465827912296
12349,0.491709483018546
12350,0.448582074408784
12351,0.491709483018546
12352,0.491709483018546
12353,0.608809429248383
12354,0.491709483018546
12355,0.672686654576012
12356,0.609191324950863
12357,0.491709483018546
12358,0.491709483018546
12359,0.415428590557348
12360,0.0213279902907482
12361,0.491709483018546
12362,0.271978179870759
12363,0.491709483018546
12364,0.491709483018546
12365,0.491709483018546
12366,0.491709483018546
12367,0.491709483018546
12368,0.491709483018546
12369,0.383821111403154
12370,0.491709483018546
12371,0.305920478829703
12372,0.491709483018546
12373,0.101220131089036
12374,0.491709483018546
12375,0.0286563073580413
12376,0.574974463797119
12377,0.0395171472997497
12378,0.491709483018546
12379,0.165038886937724
12380,0.491709483018546
12381,0.491709483018546
12382,0.491709483018546
12383,0.491709483018546
12384,0.685740788017584
12385,0.675534212061236
12386,0.25105737173322
12387,0.491709483018546
12388,0.342632417387162
12389,0.491709483018546
12390,0.491709483018546
12391,0.491709483018546
12392,0.0995382106854135
12393,0.491709483018546
12394,0.288085707613807
12395,0.491709483018546
12396,0.491709483018546
12397,0.491709483018546
12398,0.491709483018546
12399,0.11488211377116
12400,0.491709483018546
12401,0.11488211377116
12402,0.491709483018546
12403,0.491709483018546
12404,0.491709483018546
12405,0.402985907967167
12406,0.533966550654103
12407,0.415428590557348
12408,0.491709483018546
12409,0.491709483018546
12410,0.211272994345157
12411,0.491709483018546
12412,0.491709483018546
12413,0.491709483018546
12414,0.491709483018546
12415,0.17338339082482
12416,0.155285846663626
12417,0.491709483018546
12418,0.491709483018546
12419,0.816095527171157
12420,0.50134219689039
12421,0.491709483018546
12422,0.491709483018546
12423,0.491709483018546
12424,0.491709483018546
12425,0.491709483018546
12426,0.491709483018546
12427,0.491709483018546
12428,0.636757836359052
12429,0.638670862904676
12430,0.636441431217597
12431,0.491709483018546
12432,0.491709483018546
12433,0.139759062010198
12434,0.475393541356545
12435,0.5610144041231
12436,0.491709483018546
12437,0.149891248150179
12438,0.491709483018546
12439,0.593852973560849
12440,0.491709483018546
12441,0.0213279902907482
12442,0.0213279902907482
12443,0.405001969053903
12444,0.491709483018546
12445,0.305247440755352
12446,0.491709483018546
12447,0.507965298672951
12448,0.408326526061682
12449,0.20919332187337
12450,0.491709483018546
12451,0.491709483018546
12452,0.123936686478389
12453,0.491709483018546
12454,0.491709483018546
12455,0.491709483018546
12456,0.491709483018546
12457,0.491709483018546
12458,0.491709483018546
12459,0.640528267286638
12460,0.491709483018546
12461,0.491709483018546
12462,0.174847526521223
12463,0.491709483018546
12464,0.491709483018546
12465,0.491709483018546
12466,0.612138739201359
12467,0.265438336388019
12468,0.204026152335453
12469,0.491709483018546
12470,0.491709483018546
12471,0.45357475514164
12472,0.491709483018546
12473,0.582026805776448
12474,0.702565141688224
12475,0.491709483018546
12476,0.491709483018546
12477,0.491709483018546
12478,0.491709483018546
12479,0.491709483018546
12480,0.491709483018546
12481,0.491709483018546
12482,0.491709483018546
12483,0.491709483018546
12484,0.491709483018546
12485,0.491709483018546
12486,0.491709483018546
12487,0.491709483018546
12488,0.491709483018546
12489,0.491709483018546
12490,0.491709483018546
12491,0.491709483018546
12492,0.491709483018546
12493,0.491709483018546
12494,0.579598334441435
12495,0.491709483018546
12496,0.491709483018546
12497,0.666325159499369
12498,0.491709483018546
12499,0.491709483018546
12500,0.491709483018546
12501,0.491709483018546
12502,0.491709483018546
12503,0.491709483018546
12504,0.8286772895026
12505,0.491709483018546
12506,0.491709483018546
12507,0.491709483018546
12508,0.491709483018546
12509,0.491709483018546
12510,0.491709483018546
12511,0.438265420395985
12512,0.582026805776448
12513,0.441572854774072
12514,0.491709483018546
12515,0.723522432193414
12516,0.491709483018546
12517,0.491709483018546
12518,0.491709483018546
12519,0.491709483018546
12520,0.491709483018546
12521,0.464494451418359
12522,0.491709483018546
12523,0.491709483018546
12524,0.491709483018546
12525,0.491709483018546
12526,0.332627036144017
12527,0.491709483018546
12528,0.367706907264885
12529,0.491709483018546
12530,0.680385827045525
12531,0.491709483018546
12532,0.491709483018546
12533,0.491709483018546
12534,0.491709483018546
12535,0.524499756630502
12536,0.491709483018546
12537,0.491709483018546
12538,0.491709483018546
12539,0.491709483018546
12540,0.491709483018546
12541,0.491709483018546
12542,0.491709483018546
12543,0.491709483018546
12544,0.491709483018546
12545,0.491709483018546
12546,0.59300642187085
12547,0.491709483018546
12548,0.491709483018546
12549,0.491709483018546
12550,0.308522410143816
12551,0.491709483018546
12552,0.491709483018546
12553,0.41534694877589
12554,0.491709483018546
12555,0.491709483018546
12556,0.491709483018546
12557,0.12274896660035
12558,0.491709483018546
12559,0.491709483018546
12560,0.533620409689129
12561,0.223881965193051
12562,0.474176314114412
12563,0.491709483018546
12564,0.491709483018546
12565,0.491709483018546
12566,0.705739345826282
12567,0.35362702242795
12568,0.491709483018546
12569,0.491709483018546
12570,0.491709483018546
12571,0.747631951351502
12572,0.19672387296198
12573,0.491709483018546
12574,0.524781868311096
12575,0.491709483018546
12576,0.491709483018546
12577,0.510624357480349
12578,0.491709483018546
12579,0.491709483018546
12580,0.458629857276237
12581,0.491709483018546
12582,0.491709483018546
12583,0.491709483018546
12584,0.491709483018546
12585,0.491709483018546
12586,0.491709483018546
12587,0.491709483018546
12588,0.434503283150559
12589,0.499266597142744
12590,0.491709483018546
12591,0.491709483018546
12592,0.544766278846793
12593,0.491709483018546
12594,0.491709483018546
12595,0.624385407152566
12596,0.491709483018546
12597,0.401752663455935
12598,0.450833863011087
12599,0.629297638624497
12600,0.491709483018546
12601,0.538640509170377
12602,0.522510302902582
12603,0.476459368706525
12604,0.491709483018546
12605,0.491709483018546
12606,0.491709483018546
12607,0.533620409689129
12608,0.491709483018546
12609,0.527628862913883
12610,0.491709483018546
12611,0.491709483018546
12612,0.491709483018546
12613,0.491709483018546
12614,0.360954144823306
12615,0.174288815316589
12616,0.475433548276139
12617,0.383923947181776
12618,0.491709483018546
12619,0.491709483018546
12620,0.292584882650219
12621,0.568294786263802
12622,0.573803108203237
12623,0.743234999741057
12624,0.491709483018546
12625,0.73612223382048
12626,0.491709483018546
12627,0.584276570057062
12628,0.456648018720212
12629,0.305519126508454
12630,0.491709483018546
12631,0.280991632778423
12632,0.491709483018546
12633,0.491709483018546
12634,0.229248972683157
12635,0.491709483018546
12636,0.491709483018546
12637,0.491709483018546
12638,0.367706907264885
12639,0.0793874674399137
12640,0.298290022402374
12641,0.367706907264885
12642,0.491709483018546
12643,0.491709483018546
12644,0.525701268654456
12645,0.56235541236284
12646,0.491709483018546
12647,0.56235541236284
12648,0.906671409400872
12649,0.906671409400872
12650,0.759952247666201
12651,0.305247440755352
12652,0.491709483018546
12653,0.449148141151952
12654,0.15747318318551
12655,0.491709483018546
12656,0.491709483018546
12657,0.491709483018546
12658,0.491709483018546
12659,0.625229236941922
